mesh,Content / Objects / Materials / Food Materials
clima-tact,Visuals / Composition & Style / Environmental Conditions / Climate Features
dinosaur_costume,Visuals / Appearance / Limbs & Appendages / Tail / Tail Accessories
art_nouveau,Visuals / Composition & Style / Image Composition / Artistic Style
walther_p38,Content / Objects / Weapons / Ranged Weapons / Firearms
shimousa_(fate/grand_order),Media & Copyrights / Characters / By Franchise / Fate Series
mandrake,Content / Living Things / Plants / Specific Plants
electric_bass_guitar,Content / Objects / Audio & Music / Instruments
inside_creature,Content / Living Things / Mythical & Fictional Creatures / Specific Fictional Species
alzano_school_uniform,Visuals / Attire / Clothing Items / Full Body
trim_brush,Visuals / Appearance / Head / Hair / Hair Features
bimbofication,Media & Copyrights / Characters / By Type / Genderswap Character
green_bowtie,Visuals / Attire / Clothing Items / Neckwear
blush_stickers,Visuals / Appearance / Head / Face / Facial Markings & Accessories
manhole,Metadata / Miscellaneous Items / Urban Elements / Street & City Features
creature_on_shoulder,Content / Living Things / Mythical & Fictional Creatures / Specific Fictional Species
polka_dot_innertube,Visuals / Attire / Clothing Items / Legwear
grey_sweater_vest,Visuals / Attire / Clothing Items / Topwear
puffer_fish,Content / Living Things / Animals / Fish & Aquatic Life
wiping_nose,Visuals / Appearance / Head / Face / Facial Expressions / Neutral/Other
simulated_paizuri,Content / Sexual Content / Sex Acts / Manual Sex
gingerbread_house,Content / Concepts & Themes / Settings & Locations / Facilities & Buildings / Residential Buildings
x-ray_glasses,Visuals / Appearance / Head / Eyes / Eye Accessories & Coverings
skirt_basket,Visuals / Attire / Clothing Items / Bottomwear
bun_(food),Visuals / Appearance / Head / Hair / Hair Style / Tied Styles / Bun
>o<,Visuals / Appearance / Head / Face / Facial Expressions / Positive
ammunition,Content / Objects / Weapons / Ranged Weapons / Firearms
cut-in,Visuals / Composition & Style / Image Composition / Techniques
evening_gown,Visuals / Attire / Clothing Items / Footwear / Heels
purple_choker,Visuals / Attire / Clothing Items / Neckwear
fumo_(doll),Media & Copyrights / Characters / By Franchise / Girls' Frontline
electric_plug_tail,Visuals / Appearance / Limbs & Appendages / Tail / Tail Accessories
torpedo,Content / Objects / Vehicles / Sea Vehicles
hand_on_shoulder,Visuals / Actions & Poses / Gestures / One-Hand Gestures
scoreboard,Metadata / Miscellaneous Items / Recreation & Games / Sports Equipment
front_slit,Visuals / Appearance / Torso / Lower Torso
wrapped_in_blanket,Content / Objects / Everyday Objects / Personal Items
puzzle_piece,Content / Objects / Games & Entertainment / Board Games & Pieces
candelabra,Content / Objects / Everyday Objects / Furniture & Decor
eggshell_hat,Visuals / Attire / Clothing Items / Headwear / Hats
seesaw,Visuals / Actions & Poses / Posture / Body Inclination
mad_hatter_(alice_in_wonderland)_(cosplay),Media & Copyrights / Creators & Copyrights / Cosplayers
book_on_lap,Content / Objects / Technology & Electronics / Computing
red_fur,Visuals / Appearance / Limbs & Appendages / Tail / Tail Accessories
bandaid_on_forehead,Visuals / Appearance / Head / Face / Facial Markings & Accessories
frills,Visuals / Attire / Clothing Styles & Features / Clothing Features
heart_earrings,Visuals / Appearance / Head / Ears / Ear Accessories
wreath,Visuals / Attire / Clothing Items / Headwear / Bands
laundry,Visuals / Attire / Clothing Items / Underwear & Lingerie
summoning,Metadata / Management & Organization / Requests / Character Request
flat_chest,Visuals / Appearance / Torso / Breasts / Breast Shape & Description
short_twintails,Visuals / Appearance / Head / Hair / Hair Style / Tied Styles / Twintails
pink_scrunchie,Visuals / Appearance / Head / Hair / Hair Style / Tied Styles / Bun
tuxedo,Visuals / Attire / Clothing Items / Neckwear
fern,Content / Living Things / Plants / Specific Plants
oiled,Content / Sexual Content / Sexual Themes & States / Fluids
stuffed_sheep,Content / Living Things / Animals / Other Animals
bust_chart,Visuals / Appearance / Torso / Breasts / Breast Shape & Description
pencil_mustache,Media & Copyrights / Creators & Copyrights / Artists / Named Drawfags
porsche_911,Content / Objects / Vehicles / Land Vehicles
tonkatsu,Metadata / Food & Cuisine / Food Types / Dishes & Prepared Food
victorian_maid,Content / Sexual Content / Sexual Attire & Objects / Fetish Wear
bound_torso,Visuals / Appearance / Torso / Upper Torso
shawl,Visuals / Attire / Clothing Items / Headwear / Hoods & Veils
w_over_eye,Visuals / Appearance / Head / Eyes / Eye Expressions & Shapes
on_ladder,Content / Objects / Weapons / Melee Weapons / Other Melee
head_chain,Visuals / Appearance / Head / Head Accessories / Headgear
777_(nikke),Media & Copyrights / Characters / By Franchise / Naruto
toilet_paper,Content / Objects / Everyday Objects / Stationery
swimsuit_tug,Visuals / Attire / Clothing Items / Swimwear & Bodysuits
two-sided_hoodie,Visuals / Attire / Clothing Items / Headwear / Hoods & Veils
shoulder_blades,Content / Objects / Weapons / Melee Weapons / Bladed
tohsaka_rin_(cosplay),Media & Copyrights / Characters / By Franchise / Fate Series
animification,Metadata / Technical Info / File Properties / Animation
azumanga_daioh's_school_uniform,Media & Copyrights / Characters / By Franchise / Girls Und Panzer
presenting,Media & Copyrights / Media Types & Projects / Interactive
police_uniform,Visuals / Attire / Clothing Styles & Features / Clothing State
cat_hood,Visuals / Attire / Clothing Items / Headwear / Hoods & Veils
lying_on_water,Visuals / Actions & Poses / Posture / Body Inclination
blood_from_eyes,Visuals / Appearance / Head / Eyes / Eye Features
zebra_ears,Visuals / Appearance / Head / Ears / Ear Types / Animal Ears
personification,Content / Living Things / Mythical & Fictional Creatures / Spirits & Deities
ashford_academy_school_uniform,Visuals / Attire / Clothing Styles & Features / Clothing State
ehoumaki,Metadata / Food & Cuisine / Food Types / Snacks & Desserts
dark_anus,Content / Sexual Content / Anatomy / Anus
bullet_earrings,Visuals / Appearance / Head / Ears / Ear Accessories
white_armband,Visuals / Attire / Clothing Items / Headwear / Bands
drawstring,Media & Copyrights / Creators & Copyrights / Artists / Named Drawfags
hedge,Metadata / Censorship / Censorship Method / Bar Censor
eyebrow_cut,Visuals / Appearance / Head / Hair / Hair Style / Short Styles
black_vinegar_middle_school_uniform,Visuals / Attire / Clothing Items / Full Body
tensa_zangetsu_(bankai),Media & Copyrights / Characters / By Franchise / Bleach
cat_on_head,Visuals / Appearance / Head / Head Accessories / Headgear
gold_border,Metadata / Source & Provenance / Content Origin / Paid Reward
wooden_tray,Content / Objects / Everyday Objects / Containers
hair_over_face,Visuals / Appearance / Head / Hair / Hair Features
froth,Metadata / Materials & Substances / Energy & Fluids / Fluids & Liquids
houkago_climax_girls_(idolmaster),Media & Copyrights / Characters / By Franchise / Girls' Frontline
lace-trimmed_dress,Visuals / Attire / Clothing Items / Underwear & Lingerie
war,Content / Objects / Armor & Shields / Modern Armor
white_uniform,Visuals / Attire / Clothing Items / Full Body
bass_clef,Content / Objects / Audio & Music / Instruments
jeep,Content / Objects / Vehicles / Land Vehicles
steel-toe_boots,Visuals / Attire / Clothing Items / Footwear / Boots
holly_hair_ornament,Visuals / Appearance / Head / Hair / Hair Actions & Objects
pirate_hat,Visuals / Attire / Clothing Items / Headwear / Hats
moe2022,Events & Culture / Culture / Social Trends
ice_skating,Content / Concepts & Themes / Actions & Activities / Sports
living_clothes,Visuals / Attire / Clothing Styles & Features / Clothing State
multiple_vaginal,Content / Sexual Content / Anatomy / Female Genitalia
balloon,Content / Objects / Games & Entertainment / Other Toys & Games
shikai_no_sumi_kuchiru_oto,Media & Copyrights / Characters / By Franchise / Bleach
aymr_(fire_emblem),Media & Copyrights / Characters / By Franchise / Fire Emblem
blue_panties,Visuals / Attire / Clothing Items / Underwear & Lingerie
blue_butterfly,Visuals / Appearance / Limbs & Appendages / Wings / Wing Actions & Interactions
aquarium,Content / Living Things / Animals / Fish & Aquatic Life
amatsukaze_(kancolle)_(cosplay),Media & Copyrights / Characters / By Franchise / Kantai Collection
green_hairband,Visuals / Attire / Clothing Items / Headwear / Bands
guzheng,Content / Objects / Audio & Music / Instruments
uu~,Media & Copyrights / Characters / By Franchise / Touhou Project
duel_disk,Media & Copyrights / Characters / By Franchise / Yu-Gi-Oh!
sticker,Visuals / Appearance / Head / Face / Facial Markings & Accessories
st_bernard,Visuals / Appearance / Head / Ears / Ear Types / Animal Ears
animal_print,Visuals / Appearance / Head / Ears / Ear Types / Animal Ears
shout_lines,Content / Concepts & Themes / Sound & Language / Sound Effects
spoken_flying_sweatdrops,Visuals / Appearance / Head / Face / Facial Expressions / Emotes
streaming_tears,Content / Sexual Content / Sexual Themes & States / Fluids
chocolate_syrup,Metadata / Food & Cuisine / Food Types / Snacks & Desserts
spiked_choker,Visuals / Attire / Clothing Items / Neckwear
punk,Visuals / Attire / Clothing Items / Headwear / Bands
implied_anal,Content / Sexual Content / Anatomy / Anus
nyan,Media & Copyrights / Characters / By Franchise / Kantai Collection
banbi,Content / Living Things / Plants / Specific Plants
holding_candy_apple,Content / Objects / Food & Drink / Food Related
fireball,Content / Objects / Weapons / Explosives & Thrown
pile_of_books,Content / Objects / Fictional & Specific Objects / Other Specific Items
aqua_tail,Visuals / Appearance / Limbs & Appendages / Tail / Tail Accessories
white_skin,Visuals / Appearance / Body / Skin
hatching_(texture),Visuals / Composition & Style / Colors / Partial Coloring
file,Metadata / Technical Info / File Properties / File Type
tankini,Visuals / Attire / Clothing Items / Swimwear & Bodysuits
graph,Visuals / Actions & Poses / Movement & Actions / Verbs & Gerunds
alternate_design,Visuals / Artistic License / Attire Changes / Alternate Costume
lamp,Visuals / Composition & Style / Lighting / Light Sources
sig_p220/p226,Content / Objects / Weapons / Ranged Weapons / Firearms
center_opening,Content / Concepts & Themes / Settings & Locations / Man-Made Environments / Commercial Spaces
submarine_sandwich,Content / Objects / Vehicles / Sea Vehicles
blood_trail,Metadata / Materials & Substances / Energy & Fluids / Bodily Fluids
visible_air,Visuals / Composition & Style / Environmental Conditions / Environmental States
multilingual,Metadata / Management & Organization / Informational / Translated
paw_print_background,Visuals / Composition & Style / Backgrounds / Themed Backgrounds
wasabi,Metadata / Food & Cuisine / Food Types / Condiments & Sauces
red_horns,Visuals / Appearance / Head / Ears / Ear Types / Pointy Ears
spoken_anger_vein,Content / Concepts & Themes / Emotions & States / Negative Emotions
detached_pants,Visuals / Attire / Clothing Items / Bottomwear
\||/,Visuals / Actions & Poses / Gestures / One-Hand Gestures
spilling,Content / Sexual Content / Sexual Themes & States / Fluids
heart-shaped_eyewear,Visuals / Appearance / Head / Eyes / Eye Accessories & Coverings
e-liter_4k_(splatoon),Content / Objects / Fictional & Specific Objects / Pokemon Objects
country_connection,Content / Concepts & Themes / Settings & Locations / Geographic Locations / Countries & Nations / Other Countries
chikan,Content / Sexual Content / Sexual Attire & Objects / Other Items
ears_under_headwear,Visuals / Appearance / Head / Ears / Ear Accessories
tapestry,Visuals / Attire / Clothing Styles & Features / Patterns & Prints
otter_ears,Visuals / Appearance / Head / Ears / Ear Types / Animal Ears
diagonal_striped_background,Visuals / Composition & Style / Backgrounds / Patterned Backgrounds
barred_window,Metadata / Censorship / Censorship Method / Bar Censor
halberd,Content / Objects / Weapons / Melee Weapons / Polearms
star_bit,Content / Concepts & Themes / Abstract Concepts / Natural Phenomena / Constellations
mug,Content / Objects / Everyday Objects / Containers
cigarette_kiss,Content / Sexual Content / Sex Acts / Fetishes & Kinks / Specific Object/Attire Fetishes
wheel_o_feet,Visuals / Appearance / Limbs & Appendages / Legs & Feet
leg_between_thighs,Visuals / Appearance / Limbs & Appendages / Legs & Feet
roman_empire,Events & Culture / History / Historical Periods
pushing_down,Visuals / Actions & Poses / Posture / Body Inclination
holding_carton,Content / Objects / Everyday Objects / Containers
cable_tail,Visuals / Appearance / Limbs & Appendages / Tail / Tail Accessories
in_tree,Content / Living Things / Plants / Plant Parts
panda_hair_ornament,Visuals / Attire / Accessories / Head & Face Accessories
headwear_with_attached_mittens,Visuals / Attire / Clothing Items / Handwear
overhead_line,Metadata / Miscellaneous Items / Urban Elements / Public Transportation
santa_gloves,Visuals / Attire / Clothing Items / Handwear
taiko_drum,Content / Objects / Audio & Music / Instruments
ara_ara,Media & Copyrights / Characters / By Franchise / Arknights
child_carry,Visuals / Actions & Poses / Posture / Limb Positions
sleepy,Content / Concepts & Themes / Emotions & States / States of Being
south_korean_flag,Content / Concepts & Themes / Settings & Locations / Geographic Locations / Countries & Nations / South American
diagonal_bangs,Visuals / Appearance / Head / Hair / Hair Style / Long Styles
false_smile,Visuals / Appearance / Head / Face / Facial Expressions / Negative
lazy_eye,Visuals / Appearance / Head / Eyes / Eye Expressions & Shapes
muntins,Metadata / Miscellaneous Items / Urban Elements / Street & City Features
torn_cape,Visuals / Appearance / Limbs & Appendages / Tentacles
miniskirt,Visuals / Attire / Clothing Items / Legwear
color_contrast,Visuals / Composition & Style / Colors / Color Theory & Styles
long_bangs,Visuals / Appearance / Head / Hair / Hair Style / Long Styles
striped_wrist_cuffs,Visuals / Attire / Clothing Items / Handwear
nose_bubble,Visuals / Appearance / Head / Face / Facial Features
planet_earrings,Visuals / Appearance / Head / Ears / Ear Accessories
red_veil,Visuals / Attire / Clothing Items / Headwear / Hoods & Veils
kurokw_(style),Visuals / Appearance / Head / Hair / Hair Style / Tied Styles / Bun
pink-framed_eyewear,Visuals / Appearance / Head / Eyes / Eye Accessories & Coverings
snot_trail,Visuals / Appearance / Limbs & Appendages / Tail / Tail Number
majo_shuukai_de_aimashou,Media & Copyrights / Characters / By Franchise / Touhou Project
narutomaki,Media & Copyrights / Characters / By Franchise / Naruto
vegetable,Content / Living Things / Plants / Plant Parts
strawberry_earrings,Visuals / Appearance / Head / Ears / Ear Accessories
gris_swimsuit,Visuals / Attire / Clothing Items / Swimwear & Bodysuits
big_eyes,Visuals / Appearance / Head / Eyes / Eye Expressions & Shapes
flower_trim,Content / Living Things / Plants / Plant Parts
sitting_on_torii,Visuals / Actions & Poses / Posture / Basic Positions
rokubanchou_school_uniform,Media & Copyrights / Characters / By Franchise / Kantai Collection
umapyoi_densetsu,Media & Copyrights / Characters / By Franchise / Dragon Quest
green_suspenders,Visuals / Attire / Clothing Items / Legwear
holding_cake,Content / Objects / Food & Drink / Food Related
hair_behind_ear,Visuals / Appearance / Head / Ears / Ear Accessories
holding_cannon,Content / Objects / Weapons / Ranged Weapons / Firearms
steaming_body,Visuals / Appearance / Body / Overall Body
arrest,Visuals / Actions & Poses / Movement & Actions / Verbs & Gerunds
coconut,Metadata / Food & Cuisine / Beverages / Non-Alcoholic Beverages
ankle_scrunchie,Visuals / Appearance / Limbs & Appendages / Legs & Feet
tokarev_tt-33,Content / Objects / Weapons / Ranged Weapons / Firearms
korekara_no_someday,Visuals / Appearance / Head / Hair / Hair Style / Tied Styles / Twintails
brick_road,Metadata / Miscellaneous Items / Urban Elements / Street & City Features
sweden,Content / Concepts & Themes / Settings & Locations / Geographic Locations / Countries & Nations / European Countries
whip,Content / Objects / Weapons / Melee Weapons / Blunt
hatch,Visuals / Attire / Clothing Items / Headwear / Hats
beach_umbrella,Visuals / Composition & Style / Environmental Conditions / Weather Phenomena
straw_hat,Visuals / Attire / Clothing Items / Headwear / Hats
rabbit_symbol,Visuals / Appearance / Head / Ears / Ear Types / Animal Ears
zui_zui_dance,Visuals / Actions & Poses / Movement & Actions / Dances
official_alternate_costume,Visuals / Artistic License / Attire Changes / Alternate Costume
creamer_(vessel),Content / Objects / Everyday Objects / Containers
purple_kimono,Visuals / Attire / Clothing Items / Legwear
clothes_lift,Visuals / Attire / Clothing Styles & Features / Clothing Features
christian_louboutin_(brand),Visuals / Attire / Clothing Items / Footwear / Heels
facepalm,Visuals / Appearance / Head / Face / Facial Expressions / Negative
public_use,Content / Concepts & Themes / Settings & Locations / Man-Made Environments / Public Spaces
black_halo,Media & Copyrights / Characters / By Franchise / Bleach
shuka_high_school_uniform,Visuals / Attire / Clothing Items / Headwear / Hoods & Veils
broom,Content / Objects / Everyday Objects / Tools
nipples,Metadata / Censorship / Censored Content / Nipple Censor
moth_antennae,Visuals / Appearance / Limbs & Appendages / Tentacles
boom_microphone,Content / Objects / Audio & Music / Audio Equipment
crew_cut,Visuals / Appearance / Head / Hair / Hair Style / Short Styles
korean_text,Metadata / Censorship / Censored Content / Text/Symbol Censor
mob_face,Visuals / Appearance / Head / Face / Facial Expressions / Emotes
sake,Metadata / Food & Cuisine / Beverages / Alcoholic Beverages
koi,Content / Living Things / Animals / Fish & Aquatic Life
insignia,Visuals / Attire / Clothing Items / Neckwear
codpiece,Visuals / Appearance / Torso / Genitalia & Groin / Penis & Testicles / Penis Features
butterfly_sitting,Visuals / Appearance / Limbs & Appendages / Wings / Wing Actions & Interactions
scarf_bow,Visuals / Attire / Clothing Items / Neckwear
clematis_(flower),Content / Living Things / Plants / Specific Plants
uneven_sleeves,Visuals / Attire / Clothing Items / Handwear
double_anal,Content / Sexual Content / Anatomy / Anus
holding_lipstick_tube,Visuals / Actions & Poses / Gestures / One-Hand Gestures
piano_print,Content / Objects / Audio & Music / Instruments
lip_piercing,Visuals / Appearance / Head / Head Accessories / Head Piercings & Tattoos
marching,Visuals / Attire / Clothing Items / Headwear / Bands
inset,Content / Concepts & Themes / Settings & Locations / Interior Spaces / Indoor Features
sweater_lift,Visuals / Attire / Clothing Items / Topwear
truck,Content / Objects / Vehicles / Land Vehicles
mouth_pull,Content / Sexual Content / Sex Acts / Oral Sex
hieroglyphics,Content / Concepts & Themes / Abstract Concepts / Symbols & Patterns
notched_ear,Visuals / Appearance / Head / Ears / Ear Types / Other Ears
zipper_footwear,Visuals / Attire / Clothing Items / Footwear / Sneakers
color_switch,Visuals / Composition & Style / Colors / Partial Coloring
white_sneakers,Visuals / Attire / Clothing Items / Footwear / Sneakers
teardrop-framed_glasses,Visuals / Appearance / Head / Eyes / Eye Accessories & Coverings
foam,Metadata / Materials & Substances / Energy & Fluids / Fluids & Liquids
pink_buruma,Media & Copyrights / Characters / By Franchise / Girls Und Panzer
joker_(playing_card),Content / Objects / Games & Entertainment / Card Games & Cards
exposed_muscle,Visuals / Appearance / Torso / Upper Torso
evil_grin,Visuals / Appearance / Head / Face / Facial Expressions / Emotes
white_sweater_vest,Visuals / Attire / Clothing Items / Neckwear
lantern_festival,Events & Culture / Holidays & Celebrations / Cultural Events
long_nose,Visuals / Appearance / Head / Ears / Ear Types / Pointy Ears
forest,Content / Concepts & Themes / Settings & Locations / Natural Environments
hand_net,Visuals / Attire / Clothing Items / Handwear
thumb_in_pocket,Visuals / Actions & Poses / Gestures / One-Hand Gestures
foot_out_of_frame,Visuals / Appearance / Limbs & Appendages / Legs & Feet
vsk-94,Content / Objects / Weapons / Ranged Weapons / Firearms
micro_panties,Visuals / Attire / Clothing Items / Underwear & Lingerie
beans,Content / Objects / Food & Drink / Food Types
healing,Content / Concepts & Themes / Abstract Concepts / Conceptual Themes / Health & Injury
ballet_boots,Visuals / Attire / Clothing Items / Footwear / Boots
black_mouth,Visuals / Appearance / Head / Face / Facial Expressions / Negative
panties_over_pantyhose,Content / Sexual Content / Sexual Attire & Objects / Lingerie
taco,Metadata / Food & Cuisine / Food Types / Dishes & Prepared Food
hair_extensions,Visuals / Appearance / Head / Hair / Hair Features
holding_coffee_pot,Content / Objects / Everyday Objects / Containers
clothes_shop,Visuals / Attire / Clothing Items / Topwear
lace-trimmed_garter_belt,Content / Sexual Content / Sexual Attire & Objects / Lingerie
multicolored_halo,Visuals / Composition & Style / Colors / Partial Coloring
evening,Visuals / Composition & Style / Lighting / Time of Day
guinea_pig,Content / Living Things / Animals / Other Animals
tamandua_ears,Visuals / Appearance / Head / Ears / Ear Types / Animal Ears
prosthetic_leg,Visuals / Appearance / Limbs & Appendages / Legs & Feet
purple_pansy,Media & Copyrights / Characters / By Franchise / Girls Und Panzer
office_lady,Media & Copyrights / Characters / By Franchise / Girls' Frontline
holding_frying_pan,Metadata / Food & Cuisine / Cooking & Food Preparation / Cooking Methods
samurai_jacket_(cyberpunk),Content / Objects / Armor & Shields / Modern Armor
grabbing_another's_stomach,Visuals / Appearance / Torso / Breasts / Breast Actions & Interactions
multiple_moons,Content / Concepts & Themes / Abstract Concepts / Natural Phenomena / Celestial Bodies
five_of_diamonds,Content / Objects / Games & Entertainment / Card Games & Cards
standing_on_one_leg,Visuals / Actions & Poses / Posture / Limb Positions
people's_republic_of_china_flag,Content / Concepts & Themes / Settings & Locations / Geographic Locations / Countries & Nations / Asian Countries
under_shot,Visuals / Appearance / Head / Hair / Hair Style / Short Styles
take_it_home,Content / Objects / Everyday Objects / Personal Items
arms_up,Visuals / Actions & Poses / Gestures / One-Hand Gestures
garnish,Visuals / Attire / Accessories / Jewelry
fountain,Content / Concepts & Themes / Settings & Locations / Geographic Locations / Geographic Features / Man-made Features
uchikake,Visuals / Attire / Clothing Items / Headwear / Hoods & Veils
saru_(style),Visuals / Appearance / Head / Hair / Hair Style / Tied Styles / Bun
breast_rest,Visuals / Appearance / Torso / Breasts / Breast Actions & Interactions
licking_another's_lips,Visuals / Appearance / Head / Face / Facial Expressions / Sexual
underpec,Visuals / Appearance / Torso / Upper Torso
wet_jacket,Content / Sexual Content / Sexual Themes & States / Fluids
monokini,Visuals / Attire / Clothing Items / Swimwear & Bodysuits
headache,Visuals / Appearance / Head / Head Accessories / Headgear
brown_sweater_vest,Visuals / Attire / Clothing Items / Neckwear
sobbing,Visuals / Appearance / Head / Face / Facial Expressions / Negative
taurus_(zodiac),Content / Concepts & Themes / Abstract Concepts / Natural Phenomena / Constellations
cardigan_partially_removed,Visuals / Attire / Clothing Items / Topwear
hug_from_behind,Visuals / Actions & Poses / Gestures / Two-Hand Gestures
cat,Visuals / Appearance / Head / Ears / Ear Types / Animal Ears
ooarai_naval_school_uniform,Media & Copyrights / Characters / By Franchise / Girls Und Panzer
blood_writing,Metadata / Materials & Substances / Energy & Fluids / Bodily Fluids
high_kick,Visuals / Attire / Clothing Items / Footwear / Heels
snow_leopard_boy,Media & Copyrights / Creators & Copyrights / Artists / Named Drawfags
yellow_sky,Visuals / Composition & Style / Environmental Conditions / Weather Phenomena
vertical_comic,Visuals / Composition & Style / Image Composition / Perspective & Depth
rubber_band,Visuals / Attire / Clothing Items / Headwear / Bands
yearning-mircalla_(e.g.o),Content / Concepts & Themes / Abstract Concepts / Emotions & Feelings / Neutral/Complex Emotions
ballerina,Visuals / Actions & Poses / Movement & Actions / Dances
chiton,Visuals / Attire / Clothing Items / Full Body
glass_pen,Content / Objects / Everyday Objects / Containers
floral_print_sash,Visuals / Attire / Clothing Styles & Features / Patterns & Prints
lemon,Metadata / Food & Cuisine / Beverages / Non-Alcoholic Beverages
implied_pregnancy,Content / Sexual Content / Sex Acts / Simulated Sex Acts
chipmunk_tail,Visuals / Appearance / Limbs & Appendages / Tail / Tail Number
sunflower_field,Content / Living Things / Plants / Specific Plants
coffee,Content / Objects / Food & Drink / Drinks
family,Content / Living Things / People / Relationships
cassette_tape,Content / Objects / Audio & Music / Audio Equipment
human_(warcraft),Metadata / Management & Organization / Requests / Character Request
winged_hat,Visuals / Appearance / Limbs & Appendages / Wings / Wing Accessories & Features
tongue_out,Visuals / Appearance / Head / Face / Facial Expressions / Sexual
duck_innertube,Content / Objects / Everyday Objects / Containers
mixing,Metadata / Food & Cuisine / Cooking & Food Preparation / Cooking Methods
aged_down,Metadata / Time & Temporal / Calendar / Years
footjob_over_clothes,Content / Sexual Content / Sex Acts / Fetishes & Kinks / Specific Object/Attire Fetishes
shigure_(kancolle)_(cosplay),Media & Copyrights / Characters / By Franchise / Kantai Collection
tsukimi,Media & Copyrights / Characters / By Franchise / Bokujou Monogatari
tingtang_gang_(identity)_(project_moon),Content / Concepts & Themes / Abstract Concepts / Social Concepts / Identity & Groups
m134_minigun,Content / Objects / Weapons / Ranged Weapons / Firearms
grabbing_another's_arm,Visuals / Appearance / Limbs & Appendages / Arms & Hands
sleeveless_jumpsuit,Visuals / Attire / Clothing Items / Swimwear & Bodysuits
tasmanian_devil_tail,Visuals / Appearance / Limbs & Appendages / Tail / Tail Number
naked_paint,Content / Sexual Content / Nudity & Exposure / Full Nudity
grey_tongue,Visuals / Appearance / Head / Face / Facial Expressions / Neutral/Other
utx_school_uniform,Visuals / Attire / Clothing Styles & Features / Clothing State
third_eye_on_chest,Visuals / Appearance / Head / Eyes / Eye Features
chinese_knot,Visuals / Appearance / Head / Hair / Hair Style / Tied Styles / Bun
string_phone,Metadata / Language & Communication / Expressions & Phrases / Common Phrases
rabbit_panties,Content / Sexual Content / Sexual Attire & Objects / Fetish Wear
shimakaze_(kancolle)_(cosplay),Media & Copyrights / Characters / By Franchise / Kantai Collection
raccoon_hood,Visuals / Attire / Clothing Items / Headwear / Hoods & Veils
icon_(computing),Content / Objects / Technology & Electronics / Computing
paradis_military_uniform,Visuals / Attire / Clothing Items / Footwear / Boots
balding,Visuals / Appearance / Head / Hair / Hair Features
hood,Visuals / Attire / Clothing Items / Headwear / Hoods & Veils
blocking,Metadata / Censorship / Censorship Method / Blur Censor
chimame-tai,Visuals / Appearance / Head / Hair / Hair Style / Tied Styles / Twintails
penis_on_face,Visuals / Appearance / Torso / Genitalia & Groin / Penis & Testicles / Penis Actions & Interactions
reaching,Visuals / Actions & Poses / Movement & Actions / Verbs & Gerunds
white_sash,Visuals / Attire / Clothing Items / Legwear
hecatia_lapislazuli_(cosplay),Media & Copyrights / Creators & Copyrights / Cosplayers
black_bandana,Visuals / Attire / Clothing Items / Headwear / Bands
heart_arrow,Visuals / Actions & Poses / Gestures / One-Hand Gestures
hair_between_eyes,Visuals / Appearance / Head / Hair / Hair Features
tsuruga_school_uniform,Visuals / Appearance / Head / Hair / Hair Style / Tied Styles / Twintails
picnic_basket,Content / Objects / Everyday Objects / Containers
piano_keys,Content / Objects / Audio & Music / Instruments
see-through_curtains,Visuals / Appearance / Torso / Breasts / Breast Visibility
painting_(object),Content / Objects / Everyday Objects / Tools
sword_hilt,Content / Objects / Weapons / Melee Weapons / Swords
megurine_luka_(cosplay),Media & Copyrights / Characters / By Franchise / Vocaloid
double_halo,Visuals / Appearance / Head / Hair / Hair Style / Tied Styles / Twintails
tug_of_war,Visuals / Appearance / Head / Hair / Hair Style / Tied Styles / Other Tied
unworn_ribbon,Visuals / Attire / Clothing Items / Neckwear
come_hither,Visuals / Actions & Poses / Gestures / Two-Hand Gestures
marine_day,Content / Objects / Vehicles / Sea Vehicles
padlocked_collar,Visuals / Attire / Clothing Items / Neckwear
collared_coat,Visuals / Attire / Clothing Items / Neckwear
hot_dog_bun,Visuals / Appearance / Head / Hair / Hair Style / Tied Styles / Bun
ao_dai,Visuals / Attire / Clothing Items / Full Body
flattop,Visuals / Appearance / Head / Hair / Hair Style / Tall Styles
hanbok,Visuals / Attire / Clothing Items / Handwear
stethoscope,Metadata / Miscellaneous Items / Specialized Equipment / Medical Equipment
scar_on_back,Visuals / Appearance / Torso / Lower Torso
missing_limb,Visuals / Appearance / Limbs & Appendages / Arms & Hands
skull_tattoo,Visuals / Appearance / Head / Head Accessories / Head Piercings & Tattoos
rabbit_ear_headphones,Visuals / Appearance / Head / Ears / Ear Accessories
spread_anus_under_clothes,Content / Sexual Content / Anatomy / Anus
legs_grab,Visuals / Appearance / Limbs & Appendages / Legs & Feet
holding_heart_(organ),Visuals / Actions & Poses / Gestures / One-Hand Gestures
striped_footwear,Visuals / Attire / Clothing Items / Footwear / Sneakers
thick_neck,Visuals / Attire / Clothing Items / Neckwear
unkempt,Visuals / Appearance / Head / Hair / Hair Style / Tied Styles / Other Tied
petal_print,Content / Living Things / Plants / Plant Parts
bandaged_tail,Visuals / Appearance / Limbs & Appendages / Tail / Tail Accessories
cake_slice,Metadata / Food & Cuisine / Food Types / Snacks & Desserts
mask_around_neck,Visuals / Appearance / Head / Head Accessories / Masks
armored_gloves,Content / Objects / Armor & Shields / Modern Armor
bento,Content / Objects / Everyday Objects / Containers
orange_print,Visuals / Composition & Style / Colors / Partial Coloring
